RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date
923,312519,AMERICAN RED,SIDURI P/NOIR WILLAMETTE VLY - 750ML,750ML,228,26.99,,
924,26637,DOMESTIC CAN BEER,DC BRAU PUBLIC PALE ALE 4/6 12Z CAN - 12.0Z (6-Pack),6pk,3336,10.99,,
925,74063,CHILE,CYT FRONTERA MER 750ML,750ML,2304,6.99,,
926,243216,ITALIAN WHITE WINE,SUN GODDESS S/BLC - 750ML,750ML,0,24.99,,
927,88446,AMERICAN RED,APOTHIC CAL MERLOT - 750ML,750ML,384,12.99,,
928,170942,DOMESTIC RUM FLAVORS,KOLOA CACAO CHOCOLATE RUM 750ML,750ML,0,40.99,,
929,13402,TEQUILA,TEREMANA RESPOSADO TEQUILA 375ML,375ML,372,23.99,,
930,47988,NEW ZEALAND,MATUA VALLEY S/BLC - 750ML,750ML,1308,15.99,,
931,81183,AMERICAN WHITE,BONTERRA CHARD (ORGANIC) - 750ML,750ML,912,15.99,,
932,89861,STRAIGHT BOURBON WHISKEY,OLD SOUL PRVT BRL 17K30-122 - 750ML,750ML,0,92.99,,
933,14298,PRE-MIX COCKTAILS,1800 BLACK CHERRY RTD 1.75L,1.75L,0,19.99,,
934,66975,DOMESTIC CAN BEER,SIERRA NEVADA TRAIL PASS VP N.A. 2/12 CAN - 12.0Z (12-Pack),12pk,8904,19.99,,
935,18087,MISCELLANEOUS IMPORTED WINE,MASCA DEL TACCO SUSUMANIELLO 750ML,750ML,0,25.99,,
936,156043,ITALIAN RED WINE,ALLEGRINI VALPOLICELLA CLASS - 750ML,750ML,60,18.99,,
937,14447,AMERICAN WHITE,SUGARLOAF VIOGNIER 750ML,750ML,0,27.99,,
938,36545,AMERICAN RED,BERINGER PRIVATE RES CAB - 750ML,750ML,0,162.99,,
939,247797,LIQUEUR,ROCKEY'S BOTANICAL LIQ - 750ML,750ML,0,24.99,,
940,88214,FRANCE-OTHER,DOM GALUVAL CAIRANNE BLC - LA VALLEE - 750ML,750ML,0,31.99,,
941,88245,STRAIGHT BOURBON WHISKEY,YELLOWSTONE HAND PICKED BRL 102P  BRL 1 8039953 - 750ML,750ML,0,54.99,,
942,52172,STRAIGHT BOURBON WHISKEY,EZRA BROOKS DIST COLL BRL 16890 - 113P- 750ML,750ML,0,41.99,,
943,246099,SPARKLING,FREIXENET PROSECCO 200ML,200ML,0,6.99,,
944,35041,DOMESTIC VODKA,VLADIMIR VODKA - 1.75L,1.75L,366,12.99,,
945,45184,COGNAC,REMY MARTIN XO EXCELLENCE 750ML,750ML,0,224.99,,
946,89395,TEQUILA,MATIARI BLANCO TEQUILA - 700ML,700ML,0,49.99,,
947,166842,AMERICAN WHITE,YELLOW TAIL PURE BRIGHT CHARDONNAY - 750ML,750ML,132,8.99,,
948,75162,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - BLUEBERRY - 750ML,750ML,264,13.99,,
949,171392,IMPORTED RUM,TEN TO ONE 18YR SNGL CASK RESERVE RUM JAMAICA 3/750ML,750ML,0,231.99,,
950,70329,TEQUILA,AVION RESERVA 44 TEQUILA - 750ML,750ML,108,93.99,,
951,75027,AMERICAN RED,BERINGER FOUNDERS EST CAB - 1.5L,1.5L,342,20.99,,
952,349898,DOMESTIC VODKA FLAVORS,THREE OLIVES VODKA - ROSE - 750ML,750ML,0,17.49,,
953,70942,DOMESTIC BRANDY,E&J BRANDY - PEACH - 750ML,750ML,72,11.99,,
954,81982,AMERICAN WHITE,STERLING VNT COLL P/GRIG - 750ML (1 Bottle),750ML,0,16.99,13.99,46022
955,42245,AMERICAN BLUSH,COPPOLA SOFIA  ROSE - 750ML,750ML,264,17.99,,
956,333668,DOMESTIC VODKA,BARR HILL VODKA - 750ML,750ML,0,54.99,,
957,140163,NEW ZEALAND,GIESEN MARL S/BLC - 750ML,750ML,252,15.99,,
958,380074,AMERICAN RED,GRATSI RED 3L BIB,3L,0,44.99,,
959,12569,IMPORTED CORDIALS,GIFFARD BANANE DU BRESIL - 750ML,750ML,0,46.99,,
960,88878,IMPORTED RUM FLAVORS,BACARDI COCONUT RUM - 750ML,750ML,612,13.99,,
961,12068,STRAIGHT BOURBON WHISKEY,OLD GRAND DAD BOURBON - 750ML,750ML,72,19.99,,
962,46663,IMPORTED CORDIALS,LA DIABLADA PICSO - 750ML,750ML,114,32.99,,
963,312165,WHITE BORDEAUX WINE,MONTGRAVET CDL BLC - 750ML,750ML,180,12.99,,
964,76287,AMERICAN RED,BAREFOOT CEL MERLOT - 1.5L (1 Bottle),1.5L,498,14.99,12.99,46022
965,89894,TEQUILA,PATRON CRISTALINO ANEJO TEQ - 750ML,750ML,216,53.99,,
966,89199,LIQ BASED RTD,HEUBLEIN MANHATTAN W/ 1792 BOURB WHISKEY - 375ML,375ML,0,8.99,,
967,50806,AMERICAN RED,KENWOOD SONOMA  P/NOIR - 750ML,750ML,60,18.99,,
968,68502,SINGLE MALT IRISH WHISKEY,GLENFIDDICH 23YR GRAND CRU SINGLE MALT 750ML,750ML,0,356.99,,
969,80160,ARGENTINA,TRAPICHE ALARIS MALBEC - 750ML,750ML,312,9.99,,
970,68333,AMERICAN TABLE WINE,BOTA BOX NIGHTHAWK BLACK BBA CAB SAUV 3L,3L,444,21.99,,
971,89556,FRANCE-OTHER,BOISSY & DELAYGUE L PONTIAS CDR RGE - 750ML (1 Bottle),750ML,816,12.99,9.99,46022
972,21482,LOIRE VALLEY WINE,DOM MARCEL LNG POUILLY FUME - 750ML,750ML,324,29.99,,
973,355848,ITALIAN RED WINE,STELLA ROSA BLUEBERRY - 750ML,750ML,516,13.99,,
974,17663,IMPORTED GIN,HENDRICKS GRAND CABARET GIN 750ML,750ML,132,41.99,,
975,38997,DOMESTIC RUM,ARISTOCRAT RUM - LIGHT - 1L,1L,960,10.99,,
976,26751,SOUR MASH WHISKEY,JACK DANIELS BLACK - 200ML,200ML,2496,7.99,,
977,83283,AMERICAN RED,K JACKSON VINT RES CAB - 750ML,750ML,1524,22.99,,
978,242107,AMERICAN WHITE,J VINEYARDS MULTI AVA CHARD - 750ML,750ML,0,22.99,,
979,27243,IMPORTED SCOTCH,CHIVAS REGAL 12YR - 375ML,375ML,0,21.99,,
980,54318,DOMESTIC GIN,OVERSEA GIN - 750ML,750ML,0,9.99,,
981,241378,WINE CANS,YES WAY ROSE 6/4 CAN - 250ML (4-Pack),4pk,0,15.99,,
982,247393,TEQUILA,FLECHA AZUL REPOSADO TEQ - 750ML,750ML,0,54.99,,
983,15976,AMERICAN SINGLE MALT,OLD LINE SINGLE MALT WHISKEY MADEIRA CASK 750ML,750ML,0,73.99,,
984,54303,DOMESTIC CORDIALS,HOGNOSE LIMONCELLO - 750ML,750ML,0,18.99,,
985,54277,DOMESTIC LIQUOR SPECIALTY,FORDHAM LEE CHOCOLATE LOVE CREAM LIQUEUR 750ML,750ML,0,21.99,,
986,167875,STRAIGHT RYE WHISKEY,SAGAMORE SPIRIT BARREL 175 SELECT RYE 750ML,750ML,0,61.99,,
987,358544,SPANISH/PORTUGUESE,BOYAL ROSADO - 750ML,750ML,0,11.99,,
988,50660,IMPORTED CORDIALS,GRAND MARNIER CORDON ROUGE - 750ML (1 Bottle),750ML,1332,38.99,34.99,46022
989,325727,AMERICAN RED,J LOHR TOWER ROAD PET/SYR - 750ML,750ML,0,23.99,,
990,80545,RED BORDEAUX WINE,CH LA MOULINIERE RED - 750ML,750ML,876,13.99,,
991,166661,NON-ALCOHOLIC MIXERS,MASTER OF MIXES COCKTAIL ESSENTIALS SIMPLE SYRUP-NA - 375ML,375ML,1860,3.99,,
992,242135,ITALIAN WHITE WINE,TENUTA POLVARO CHARDONNAY - 750ML,750ML,0,17.99,,
993,38067,IMPORTED RUM,BACARDI RUM GOLD - 50ML,50ML,15000,1.19,,
994,303520,AMERICAN RED,DECOY MERLOT - 750ML,750ML,804,23.99,,
995,361148,TEQUILA,MONTE ALBAN SILVER - 750ML,750ML,24,13.99,,
996,242015,BLENDED WHISKEY,REDEMPTION WHEATED BOURBON 750ML,750ML,0,44.99,,
997,36048,IMPORTED VODKA,ABSOLUT VODKA - 80 PROOF - 1.75L,1.75L,432,44.99,,
998,307836,AMERICAN WHITE,MARTIN RAY CHARD - 750ML,750ML,228,20.99,,
999,50776,IMPORTED CORDIALS,FRANGELICO LIQUEUR - 750ML,750ML,240,31.99,,
1000,247789,DOMESTIC LIQUOR SPECIALTY,OLE SMOKY MOONSHINE MOUNTAIN JAVA COFFEE CREAM LIQ - 750ML,750ML,0,27.99,,
1001,239754,IMPORTED GIN,ROKU GIN - 750ML,750ML,468,24.99,,
1002,33329,IMPORTED VODKA,BELVEDERE VODKA  - ORGANIC PURE - 1.75L,1.75L,288,68.99,,
1003,243280,SPANISH/PORTUGUESE,JORGE ORDOREZ QUADRUM RED BLEND BIB - 3L,3L,0,26.99,,
1004,178063,FRENCH BLUSH,LA VIEILLE FERME ROSE 750ML,750ML,1416,11.99,,
1005,170988,DOMESTIC CORDIALS,ST ELDER ESPRESSO COFFEE LIQ 750ML,750ML,0,23.99,,
1006,42260,LIQ BASED RTD,ON THE ROCKS LARIOS AVIATION RTD - 375ML (1 Bottle),375ML,228,12.99,9.99,46022
1007,20111,MEAD (WINE),CLEAR SKIES MEADARITA 6/4 12OZ CANS - 12.0Z (4-Pack),4pk,0,28.99,,
1008,80359,ITALIAN WHITE WINE,BENVOLIO P/GRIG - 750ML (1 Bottle),750ML,708,10.99,8.99,46022
1009,89914,SESSION RTD,DIRTY SHIRLEY CLASSIC VODKA CKTL 6/4PK - 12OZ CN - 12.0Z (4-Pack),4pk,0,12.99,,
1010,51276,IMPORTED CORDIALS,TIA MARIA COFFEE LIQUEUR - 750ML,750ML,0,27.99,,
1011,245071,AUSTRALIAN,YELLOW TAIL FRESH TWIST PEACH MANGO - 750ML,750ML,0,10.99,,
1012,84600,AMERICAN RED,BOTA BOX NIGHTHAWK BLACK MALBEC 3L,3L,453,21.99,,
1013,56103,ARGENTINA,CATENA MALBEC - 750ML,750ML,252,25.99,,
1014,336252,SPARKLING,ZARDETTO PROSECCO ROSE DOC - 750ML,750ML,0,19.99,,
1015,38296,TEQUILA,MONTE ALBAN MEZCAL - W/WORM - 750ML,750ML,780,22.99,,
1016,90592,AMERICAN RED,MISFIT CHOCOLATE MOCHA PORT 375ML,375ML,0,31.99,,
1017,247385,AMERICAN RED,ADOBE ROAD CAB SAUV BLUE DOG - 750ML,750ML,0,117.99,,
1018,54535,TEQUILA,KOMOS ANEJO CRISTALINO - 375ML,375ML,0,82.99,,
1019,317184,AMERICAN RED,CAYMUS CONUNDRUM RED - 750ML,750ML,468,23.99,,
1020,73637,IMPORTED GIN,GLENDALOUGH WILD BOTANICAL GIN - 750ML,750ML,0,32.99,,
1021,12976,DOMESTIC CAN BEER,ATLAS DANCE OF DAYS 4/6 CAN - 12.0Z (6-Pack),6pk,0,12.99,,
1022,298074,STRAIGHT RYE WHISKEY,BALLOTIN ORIG CHOCOLATE WHISKEY 750ML,750ML,0,28.99,,
1023,335031,AMERICAN RED,OZV RED BLEND - 750ML,750ML,0,14.99,,
1024,368908,STRAIGHT BOURBON WHISKEY,RAGGED BRANCH WHEATED BOURBON - 750ML,750ML,0,44.99,,
1025,30993,IMPORTED CAN BEER,MODELO CHELADA SANDIA PICANTE 24OZ CAN - 24.0Z,24.0Z,468,3.25,,
1026,28380,CANADIAN WHISKEY,CANADIAN MIST WHISKY - 375ML,375ML,912,6.99,,
1027,374130,AMERICAN RED,PAUL HOBBS P/NOIR CROSSBARN - 750ML,750ML,0,38.99,,
1028,180121,AMERICAN RED,90+ CELLARS LOT 235 YOUNTVILLE CAB SAUV 750ML,750ML,324,26.99,,
1029,362272,SESSION RTD,SAGAMORE SPIRIT LEMON TEA FIZZ - 355ML (4-Pack),4pk,0,14.99,,
1030,297209,BLENDED WHISKEY,RUBEN A. HILL WHISKEY 750ML,750ML,0,39.99,,
1031,361804,BLENDED WHISKEY,SEACRETS WILDFIRE CINNAMON WHISKEY - 750ML,750ML,0,37.99,,
1032,167848,SPANISH/PORTUGUESE,BONAVITA WHITE 750ML,750ML,0,12.99,,
1033,73669,SESSION RTD,DEEP EDDY LIME VODKA & SODA - RTD -12OZ - 12.0Z (4-Pack),4pk,0,15.99,,
1034,83712,AMERICAN RED,CH ST MICH CAB - 750ML,750ML,336,19.99,,
1035,83950,AMERICAN RED,KING EST P/NOIR - 750ML,750ML,504,26.99,,
1036,40962,AMERICAN RED,HAHN ESTATES MER - 750ML,750ML,0,15.99,,
1037,88254,PORT,TAYLOR PORT BLACK - 750ML,750ML,240,11.99,,
1038,169734,STRAIGHT RYE WHISKEY,PENELOPE TOASTED RYE BARREL FINISH 750ML,750ML,0,63.99,,
1039,170129,AMERICAN RED,DUNN CAB SAUV HOWELL MTN 19' 750ML,750ML,0,212.99,,
1040,2461,1% MIXERS,FINEST CALL LIME JUICE - 1L,1L,0,6.99,,
1041,88252,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - WILD BERRI - 750ML,750ML,0,23.99,,
1042,89262,DOMESTIC RUM,GRIND ESPRESSO RUM - 750ML,750ML,0,17.99,,
1043,171065,IMPORTED CORDIALS,TIA MARIA VAP 750ML,750ML,0,27.99,,
1044,357032,ITALIAN WHITE WINE,CUSTODIA GRECHETTO - 750ML,750ML,0,18.99,,
1045,70280,SINGLE MALT SCOTCH,GLENMORANGIE LASANTA 12YR - 750ML,750ML,0,61.99,,
1046,307208,AMERICAN RED,BOTA BOX CAB TETRA 500ML,500ML,324,5.99,,
1047,81372,AMERICAN RED,ALMADEN CAB-BIB - 5L,5L,396,23.99,,
1048,371280,AMERICAN WHITE,CAROL SHELTON COQUILLE WHITE - 750ML,750ML,0,30.99,,
1049,241990,AMERICAN WHITE,CUPCAKE LIGHTHEARTED P/GRIGIO - 750ML,750ML,108,12.99,,
1050,28231,IMPORTED SCOTCH,JOHNNIE WALKER RED - 1.75L (1 Bottle),1.75L,84,44.99,34.99,46022
1051,42122,AUSTRALIAN,MOLLY DOOKER VELVET GLOVE SHIRAZ 750ML,750ML,0,281.99,,
1052,77811,IMPORTED CAN BEER,MODELO CHELADA VP 2/12 CAN - 12.0Z (12-Pack),12pk,5880,19.99,,
1053,82682,IMPORTED VODKA,STOLICHNAYA VODKA BLUEBERI 750ML,750ML,0,21.99,,
1054,166663,NON-ALCOHOLIC MIXERS,AGALIMA MARGARITA MIX - 1L,1L,630,10.99,,
1055,41254,COGNAC,HENNESSY COGNAC VS - 750ML,750ML,1440,39.99,,
1056,300605,ITALIAN RED WINE,TIAMO CHN - 750ML,750ML,0,15.99,,
1057,171119,AMERICAN RED,ELEMENTAL PINOT NOIR 750ML,750ML,0,17.99,,
1058,15970,IMPORTED RUM,BRUGAL RUM - ANEJO - 750ML,750ML,276,22.99,,
1059,70519,IMPORTED CORDIALS,AGUARDIENTE ANTIOQUENO SIN AZUCAR - 750ML,750ML,648,21.99,,
1060,356438,MISCELLANEOUS IMPORTED WINE,HAN JAN MANDARIN ORANGE - 375ML,375ML,0,9.99,,
1061,48775,DOMESTIC CORDIALS,DEKUYPER LUSCIOUS RAZZMATAZZ - 750ML,750ML,0,9.99,,
1062,86127,SPANISH/PORTUGUESE,VINA EGUIA RIOJA RESERVA 750ML (1 Bottle),750ML,132,19.99,14.99,46022
1063,318587,SPARKLING,BIUTIFUL CAVA NATURE - 750ML,750ML,420,14.99,,
1064,89874,RED BURGUNDY WINE,JOSEPH DROUHIN CHOREY-LES-BEAUME - 750ML,750ML,0,58.99,,
1065,380102,SESSION RTD,GREENALL'S GIN & SODA WILD BERRY RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,13.99,,
1066,243999,AUSTRALIAN,HICKINBOTHAM REVIVALIST MERLOT - 750ML,750ML,0,96.99,,
1067,76813,SPARKLING,VIARAE PROSECCO - 750ML (1 Bottle),750ML,12,19.99,15.99,46022
1068,78385,IMPORTED RUM,CAPTAIN MORGAN 100 PROOF RUM - 750ML,750ML,372,18.99,,
1069,242142,AMERICAN BLUSH,COPPOLA DIAMOND ROSE 750ML,750ML,192,15.99,,
1070,50482,IMPORTED CORDIALS,CHAMBORD ROYALE LIQUEUR - 50ML,50ML,0,2.99,,
1071,88553,AMERICAN WHITE,BLACK BOX BRILLIANT - LOW CAL - CHARD- 3L,3L,36,21.99,,
1072,70017,CHILE,CYT CASILLERO DEL DIABLO CAB 750ML,750ML,4968,11.99,,
1073,80389,CHILE,TERRANOBLE CLASSIC CAB - 750ML,750ML,0,12.99,,
1074,72028,AUSTRALIAN,LINDEMANS BIN 65 CHARD - 750ML,750ML,0,7.99,,
1075,89536,AMERICAN WHITE,BLACK BOX TART & TANGY S/BLC - 500ML,500ML,384,3.99,,
1076,243420,ITALIAN WHITE WINE,POGGIO COSTA PROSECCO BRUT - 750ML,750ML,972,14.99,,
1077,50746,DOMESTIC CAN BEER,EVOLUTION LOT #3 IPA  2/12PK CANS 12OZ - 12.0Z (12-Pack),12pk,960,20.99,,
1078,368424,ARGENTINA,CATENA MALBEC LUNLUNTA - 750ML,750ML,0,27.99,,
1079,239610,BLENDED WHISKEY,SUNTORY WHISKY TOKI - 1L,1L,252,47.99,,
1080,108,STORE SUPPLIES,WINE GIFT TOTE 4 BOTTLE - BAG,BAG,0,3.49,,
1081,86240,KOSHER,BARON HERZOG WH/ZIN - 750ML,750ML,276,10.99,,
1082,237248,ITALIAN RED WINE,DONNA LAURA ALTEO CHIANTI RISERVA - 750ML,750ML,816,15.99,,
1083,128,STORE SUPPLIES,BEVERAGE STIRRERS TRANSLUCENT - UNIT,UNIT,12,1.99,,
1084,50318,TEQUILA,1800 TEQUILA SILVER 750ML,750ML,312,32.99,,
1085,63798,DOMESTIC CAN BEER,7 LOCKS BITCH MONKEY FRUITED SOUR 4/6 CANS - 12.0Z (6-Pack),6pk,0,18.99,,
1086,341571,FRENCH BLUSH,CH MIRAVAL ROSE - 750ML,750ML,0,27.99,,
1087,85987,AMERICAN WHITE,SIMI S/BLC - 750ML,750ML,504,16.99,,
1088,377456,MISCELLANEOUS IMPORTED WINE,XXL MANGO MOSCATO - 750ML,750ML,180,13.99,,
1089,69404,TEQUILA,JOSE CUERVO SILVER TEQUILA 50ML,50ML,240,2.09,,
1090,14753,RED BURGUNDY WINE,CAHORS GOULEYANT GEO VIGOUROUX 750ML,750ML,0,16.99,,
1091,13501,TEQUILA,HORNITOS REPOSADO 750ML,750ML,384,28.99,,
1092,70831,DOMESTIC CORDIALS,LUXARDO MARASCHINO LIQUER - 750ML,750ML,0,35.99,,
1093,313441,ITALIAN WHITE WINE,TORMARESCA CHARD - 750ML,750ML,0,16.99,,
1094,30907,DOMESTIC CAN BEER,GOLDEN ROAD MANGO CART 2/12 CAN - 12.0Z (12-Pack),12pk,576,23.99,,
1095,11835,STRAIGHT BOURBON WHISKEY,JIM BEAM WHITE - 50ML,50ML,4920,1.19,,
1096,381051,ITALIAN RED WINE,MAGNUM VS WILD STRAWBERRY 750ML,750ML,324,11.99,,
1097,42479,LIQ BASED RTD,BUZZBALLZ COCKTAILS WATERMELON SMASH - 200ML,200ML,1392,2.99,,
1098,43090,DOMESTIC LIQUOR SPECIALTY,FIREBALL YULE NOG - 750ML,750ML,0,17.99,,
1099,237616,CHILE,LAS CASAS DE VAQUERIA GRAN RESA S/BLC - 750ML,750ML,0,15.99,,
1100,82493,ITALIAN WHITE WINE,DAVINCI P/GRIG - 750ML,750ML,300,14.99,,
1101,321808,ARGENTINA,LIBERTY CREEK ARGENTINA MOSCATO - 1.5L,1.5L,102,10.99,,
1102,83321,AMERICAN RED,K JACKSON VINT RES ZIN - 750ML,750ML,468,17.99,,
1103,54115,STRAIGHT RYE WHISKEY,REBELL YELL STRAIGHT  RYE - 750ML,750ML,0,19.99,,
1104,78387,AMERICAN TABLE WINE,ARBOR MIST EXOTIC FRUIT WH/ZIN - 1.5L,1.5L,48,10.99,,
1105,84689,AMERICAN RED,HESS SEL CALIFORNIA CAB - 750ML,750ML,456,17.99,,
1106,14001,AMERICAN RED,ESTANCIA P/NOIR - 750ML,750ML,156,14.99,,
1107,82123,AMERICAN RED,CUPCAKE CENTRAL COAST CAB - 750ML,750ML,0,14.99,,
1108,322069,AMERICAN RED,OZV ZIN - 750ML,750ML,0,14.99,,
1109,248139,COGNAC,REMY MARTIN 1738 - 12/750ML,750ML,924,64.99,,
1110,341007,SPANISH/PORTUGUESE,BODEGAS EGO FUERZA JUMILLA - 750ML,750ML,216,14.99,,
1111,171817,DOMESTIC CORDIALS,MCCLINTOCK CHOKEBERRY LIQUEUR - 750ML,750ML,0,23.99,,
1112,323741,AMERICAN WHITE,CHALK HILL S/C CHARD - 750ML,750ML,840,21.99,,
1113,91565,BLENDED WHISKEY,JIM BEAM PINEAPPLE 750ML,750ML,0,19.99,,
1114,78679,TEQUILA,CASA NOBLE TEQUILA BLANCO 750ML,750ML,162,39.99,,
1115,89906,TEQUILA,PATRON AHUMADO SILVER TEQ - 750ML,750ML,0,59.99,,
1116,13794,AMERICAN SINGLE MALT,OLD LINE SINGLE MALT WHISKEY SHERRY CASK 750ML,750ML,0,64.99,,
1117,23213,DOMESTIC BRANDY,P MASSON BRANDY VS - 375ML,375ML,264,6.99,,
1118,89514,AMERICAN TABLE WINE,VIBE - VENDANGE MARGARITA - 500ML,500ML,492,3.99,,
1119,83293,AMERICAN WHITE,BOTA BOX-CHARD(3CS) - 3L,3L,801,21.99,,
1120,170669,FRENCH WHITE WINE,CELLIER DES DAUPHINS CARNET D'INVITATION IGP MED BLANC 750ML (1 Bottle),750ML,0,9.99,6.99,46022
1121,85979,AMERICAN RED,SIMI CAB - 750ML,750ML,84,26.99,,
1122,336731,DOMESTIC VODKA,TITO'S HANDMADE VODKA - 375ML,375ML,2928,11.99,,
1123,353468,SPARKLING,LALUCA VALDOBBIADENE PROSECCO - 750ML,750ML,0,26.99,,
1124,14558,AMERICAN TABLE WINE,BOTA BOX BREEZE RED BLEND 3L,3L,144,21.99,,
1125,69346,DOMESTIC CAN BEER,LAGUNITAS SUMPIN SUMPIN 4/6 CANS - 12.0Z (6-Pack),6pk,3936,11.99,,
1126,15468,DOMESTIC CAN BEER,BEER FARM FRUITED SOUR 6/4 16OZ CAN - 16.0Z (4-Pack),4pk,0,18.99,,
1127,88498,AMERICAN RED,LOUIS MARTINI SONOMA CAB - 750ML,750ML,288,19.99,,
1128,71854,STRAIGHT BOURBON WHISKEY,WILD TURKEY KENTUCKY SPIRIT - 750ML (1 Bottle),750ML,0,53.99,44.99,46022
1129,13525,DOMESTIC CAN BEER,DENIZENS BIG RED NORM 4/6 CANS - 12.0Z (6-Pack),6pk,4008,12.99,,
1130,84008,AUSTRALIAN,YELLOW TAIL P/NOIR - 750ML,750ML,528,6.99,,
1131,89138,BOTTLED IN BOND,BARDSTOWN BOURB BIB ORIGIN SERIES KY STRAIGHT BOURB WHISKEY - 750ML (1 Bottle),750ML,0,57.99,47.99,46022
1132,31356,AMERICAN RED,FREEMARK ABBEY BOSCHE CAB - 750ML,750ML,0,203.99,,
1133,384119,AMERICAN RED,CAROL SHELTON WILD THING ZIN - 750ML,750ML,0,22.99,,
1134,25928,DOMESTIC BOTTLE BEER,KONA BIG WAVE NR - 12.0Z (6-Pack),6pk,5808,11.99,,
1135,89938,AMERICAN RED,SUMMIT RED BLEND BIB - 3L,3L,0,24.99,,
1136,242141,AMERICAN RED,SUTTER HOME SWEET RED 1.5L,1.5L,636,14.99,,
1137,88382,AMERICAN WHITE,APOTHIC CAL CHARD - 750ML,750ML,144,12.99,,
1138,301314,AMERICAN WHITE,FRANK FAMILY CHARD - 750ML,750ML,0,36.99,,
1139,17924,SESSION RTD,NAVY HILL TEQUILA SODA BLOOD ORANGE 6/4 CANS - 12.0Z (4-Pack),4pk,0,14.99,,
1140,56869,SOUR MASH WHISKEY,JACK DANIELS BLACK W/CAPS GLASS - 750ML,750ML,0,25.99,,
1141,84705,AMERICAN RED,COCOBON RED BLEND - 750ML,750ML,156,10.99,,
1142,89283,NON-ALCOHOLIC MIXERS,BARE ZERO PROOF BLANCO RUM - 750ML,750ML,0,45.99,,
1143,52930,AMERICAN WHITE,ESTANCIA CAL P/GRIG - 750ML,750ML,144,14.99,,
1144,348420,FRANCE-OTHER,CH ROCHER CALON ST. EMILION - 750ML,750ML,0,23.99,,
1145,52089,TEQUILA,KOMOS ANEJO RESERVA - 750ML,750ML,0,139.99,,
1146,243626,ITALIAN RED WINE,LA GIUVA AMARONE DELLA VALPOLICELLA - 750ML,750ML,0,108.99,,
1147,246200,ITALIAN RED WINE,CORRADO MEINARDI BARBERA D'ALBA 750ML,750ML,0,24.99,,
1148,80657,CHILE,CYT FRONTERA CAB - 750ML,750ML,108,7.99,,
1149,44639,IMPORTED CORDIALS,DOM DE CANTON - 750ML,750ML,180,29.99,,
1150,297505,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION STRAWBERRY BLOOD ORANGE 12/750ML,750ML,0,9.99,,
1151,79051,IMPORTED VODKA FLAVORS,SVEDKA CITRON VODKA - 1.75L,1.75L,150,20.99,,
1152,74093,IMPORTED SCOTCH,JOHNNIE WALKER AGED 18YR - 750ML,750ML,426,88.99,,
1153,88204,AMERICAN SINGLE MALT,YELLOWSTONE SINGLE MALT WHISKEY - 750ML,750ML,0,49.99,,
1154,358788,SPANISH/PORTUGUESE,VAN ZELLERS AND CO PORTO RUBY - 750ML,750ML,0,21.99,,
1155,40304,DOMESTIC BRANDY,E&J BRANDY VSOP - 1L,1L,0,18.99,,
1156,170940,DOMESTIC RUM FLAVORS,KOLOA KAUAI COFFEE RUM 750ML,750ML,0,40.99,,
1157,15450,DOMESTIC LIQUOR SPECIALTY,KENT COB HAZELNUT WHISKEY 750ML,750ML,0,34.99,,
1158,87335,SPARKLING,KORBEL BRUT - 1.5L,1.5L,0,36.99,,
1159,10914,MALT BASED SELTZER,NAUTI SELTZER GRAPEFRUIT - 12.0Z (6-Pack),6pk,0,10.41,,
1160,12394,STRAIGHT BOURBON WHISKEY,REBEL YELL - 750ML,750ML,0,15.99,,
1161,89174,TEQUILA,CIERTO TEQ REPOSADO PRIVATE COLL - 750ML,750ML,0,144.99,,
1162,247415,AMERICAN RED,XXL CALI EXTREME 21 RED MOSCATO - 750ML,750ML,216,18.99,,
1163,380724,BLENDED WHISKEY,BLUE NOTE JUKE JOINT WHISKEY 6/750ML,750ML,0,39.99,,
1164,245953,ITALIAN RED WINE,OSVALDO SODDU CANNONAU DI SARDEGNA BRUNCU BOELI - 750ML,750ML,0,37.99,,
1165,170454,IRISH WHISKEY,WRITERS TEARS TEQUILA CASK IRISH WHISKEY 750ML (1 Bottle),750ML,0,85.99,72.99,46022
1166,55182,PRE-MIX COCKTAILS,CHI-CHI'S MEXICAN MUDSLIDE - 1.75L,1.75L,396,9.99,,
1167,324711,AMERICAN RED,MCNAB RIDGE FREDS RED - 750ML,750ML,0,19.99,,
1168,13626,DOMESTIC GIN,SHMIDT VIRIDIAN GIN 750ML,750ML,0,34.99,,
1169,74084,MISCELLANEOUS IMPORTED SPIRITS,MONTELOBOZ MEZCAL - 750ML,750ML,318,37.99,,
1170,243358,RED BORDEAUX WINE,CH BOURDIEU NO1 BLAYE COTES DE BORD - 750ML,750ML,0,22.99,,
1171,313972,AMERICAN RED,BAREFOOT CEL RED MOSCATO - 1.5L (1 Bottle),1.5L,168,14.99,12.99,46022
1172,380473,MISCELLANEOUS IMPORTED SPIRITS,EIKO JAPANESE VODKA 6 PK - 700ML,700ML,0,34.99,,
1173,83343,AMERICAN WHITE,BAREFOOT CEL LEMONADE FRUITSCATO - 750ML,750ML,0,7.99,,
